U+02A25	PLUS SIGN WITH DOT BELOW	Sm	plusdu
U+02A26	PLUS SIGN WITH TILDE BELOW	Sm	plussim
U+02A27	PLUS SIGN WITH SUBSCRIPT TWO	Sm	plustwo
U+02A29	MINUS SIGN WITH COMMA ABOVE	Sm	mcomma
U+02A2A	MINUS SIGN WITH DOT BELOW	Sm	minusdu
U+02A2D	PLUS SIGN IN LEFT HALF CIRCLE	Sm	loplus
U+02A2E	PLUS SIGN IN RIGHT HALF CIRCLE	Sm	roplus
U+02A2F	VECTOR OR CROSS PRODUCT	Sm	Cross
U+02A30	MULTIPLICATION SIGN WITH DOT ABOVE	Sm	timesd
U+02A31	MULTIPLICATION SIGN WITH UNDERBAR	Sm	timesbar
U+02A33	SMASH PRODUCT	Sm	smashp
U+02A34	MULTIPLICATION SIGN IN LEFT HALF CIRCLE	Sm	lotimes
U+02A35	MULTIPLICATION SIGN IN RIGHT HALF CIRCLE	Sm	rotimes
U+02A36	CIRCLED MULTIPLICATION SIGN WITH CIRCUMFLEX ACCENT	Sm	otimesas
U+02A37	MULTIPLICATION SIGN IN DOUBLE CIRCLE	Sm	Otimes
U+02A38	CIRCLED DIVISION SIGN	Sm	odiv
U+02A39	PLUS SIGN IN TRIANGLE	Sm	triplus
U+02A3A	MINUS SIGN IN TRIANGLE	Sm	triminus
U+02A3B	MULTIPLICATION SIGN IN TRIANGLE	Sm	tritime
U+02A3C	INTERIOR PRODUCT	Sm	iprod	intprod
U+02A3F	AMALGAMATION OR COPRODUCT	Sm	amalg
U+02A40	INTERSECTION WITH DOT	Sm	capdot
U+02A42	UNION WITH OVERBAR	Sm	ncup
U+02A43	INTERSECTION WITH OVERBAR	Sm	ncap
U+02A44	INTERSECTION WITH LOGICAL AND	Sm	capand
U+02A45	UNION WITH LOGICAL OR	Sm	cupor
U+02A46	UNION ABOVE INTERSECTION	Sm	cupcap
U+02A47	INTERSECTION ABOVE UNION	Sm	capcup
U+02A48	UNION ABOVE BAR ABOVE INTERSECTION	Sm	cupbrcap
U+02A49	INTERSECTION ABOVE BAR ABOVE UNION	Sm	capbrcup
U+02A4A	UNION BESIDE AND JOINED WITH UNION	Sm	cupcup
U+02A4B	INTERSECTION BESIDE AND JOINED WITH INTERSECTION	Sm	capcap
U+02A4C	CLOSED UNION WITH SERIFS	Sm	ccups
U+02A4D	CLOSED INTERSECTION WITH SERIFS	Sm	ccaps
U+02A50	CLOSED UNION WITH SERIFS AND SMASH PRODUCT	Sm	ccupssm
U+02A53	DOUBLE LOGICAL AND	Sm	And
U+02A54	DOUBLE LOGICAL OR	Sm	Or
U+02A55	TWO INTERSECTING LOGICAL AND	Sm	andand
U+02A56	TWO INTERSECTING LOGICAL OR	Sm	oror
U+02A57	SLOPING LARGE OR	Sm	orslope
U+02A58	SLOPING LARGE AND	Sm	andslope
U+02A5A	LOGICAL AND WITH MIDDLE STEM	Sm	andv
U+02A5B	LOGICAL OR WITH MIDDLE STEM	Sm	orv
U+02A5C	LOGICAL AND WITH HORIZONTAL DASH	Sm	andd
U+02A5D	LOGICAL OR WITH HORIZONTAL DASH	Sm	ord
U+02A5F	LOGICAL AND WITH UNDERBAR	Sm	wedbar
U+02A66	EQUALS SIGN WITH DOT BELOW	Sm	sdote
U+02A6A	TILDE OPERATOR WITH DOT ABOVE	Sm	simdot
U+02A6D	CONGRUENT WITH DOT ABOVE	Sm	congdot
U+02A6E	EQUALS WITH ASTERISK	Sm	easter
U+02A6F	ALMOST EQUAL TO WITH CIRCUMFLEX ACCENT	Sm	apacir
U+02A70	APPROXIMATELY EQUAL OR EQUAL TO	Sm	apE
U+02A71	EQUALS SIGN ABOVE PLUS SIGN	Sm	eplus
U+02A72	PLUS SIGN ABOVE EQUALS SIGN	Sm	pluse
U+02A73	EQUALS SIGN ABOVE TILDE OPERATOR	Sm	Esim
U+02A74	DOUBLE COLON EQUAL	Sm	Colone
U+02A75	TWO CONSECUTIVE EQUALS SIGNS	Sm	Equal
U+02A77	EQUALS SIGN WITH TWO DOTS ABOVE AND TWO DOTS BELOW	Sm	eDDot	ddotseq
U+02A78	EQUIVALENT WITH FOUR DOTS ABOVE	Sm	equivDD
U+02A79	LESS-THAN WITH CIRCLE INSIDE	Sm	ltcir
U+02A7A	GREATER-THAN WITH CIRCLE INSIDE	Sm	gtcir
U+02A7B	LESS-THAN WITH QUESTION MARK ABOVE	Sm	ltquest
U+02A7C	GREATER-THAN WITH QUESTION MARK ABOVE	Sm	gtquest
U+02A7D	LESS-THAN OR SLANTED EQUAL TO	Sm	les	LessSlantEqual	leqslant
U+02A7E	GREATER-THAN OR SLANTED EQUAL TO	Sm	ges	GreaterSlantEqual	geqslant
U+02A7F	LESS-THAN OR SLANTED EQUAL TO WITH DOT INSIDE	Sm	lesdot
U+02A80	GREATER-THAN OR SLANTED EQUAL TO WITH DOT INSIDE	Sm	gesdot
U+02A81	LESS-THAN OR SLANTED EQUAL TO WITH DOT ABOVE	Sm	lesdoto
U+02A82	GREATER-THAN OR SLANTED EQUAL TO WITH DOT ABOVE	Sm	gesdoto
U+02A83	LESS-THAN OR SLANTED EQUAL TO WITH DOT ABOVE RIGHT	Sm	lesdotor
U+02A84	GREATER-THAN OR SLANTED EQUAL TO WITH DOT ABOVE LEFT	Sm	gesdotol
U+02A85	LESS-THAN OR APPROXIMATE	Sm	lap	lessapprox
U+02A86	GREATER-THAN OR APPROXIMATE	Sm	gap	gtrapprox
U+02A87	LESS-THAN AND SINGLE-LINE NOT EQUAL TO	Sm	lne	lneq
U+02A88	GREATER-THAN AND SINGLE-LINE NOT EQUAL TO	Sm	gne	gneq
U+02A89	LESS-THAN AND NOT APPROXIMATE	Sm	lnap	lnapprox
U+02A8A	GREATER-THAN AND NOT APPROXIMATE	Sm	gnap	gnapprox
U+02A8B	LESS-THAN ABOVE DOUBLE-LINE EQUAL ABOVE GREATER-THAN	Sm	lEg	lesseqqgtr
U+02A8C	GREATER-THAN ABOVE DOUBLE-LINE EQUAL ABOVE LESS-THAN	Sm	gEl	gtreqqless
U+02A8D	LESS-THAN ABOVE SIMILAR OR EQUAL	Sm	lsime
U+02A8E	GREATER-THAN ABOVE SIMILAR OR EQUAL	Sm	gsime
U+02A8F	LESS-THAN ABOVE SIMILAR ABOVE GREATER-THAN	Sm	lsimg
U+02A90	GREATER-THAN ABOVE SIMILAR ABOVE LESS-THAN	Sm	gsiml
U+02A91	LESS-THAN ABOVE GREATER-THAN ABOVE DOUBLE-LINE EQUAL	Sm	lgE
U+02A92	GREATER-THAN ABOVE LESS-THAN ABOVE DOUBLE-LINE EQUAL	Sm	glE
U+02A93	LESS-THAN ABOVE SLANTED EQUAL ABOVE GREATER-THAN ABOVE SLANTED EQUAL	Sm	lesges
U+02A94	GREATER-THAN ABOVE SLANTED EQUAL ABOVE LESS-THAN ABOVE SLANTED EQUAL	Sm	gesles
U+02A95	SLANTED EQUAL TO OR LESS-THAN	Sm	els	eqslantless
U+02A96	SLANTED EQUAL TO OR GREATER-THAN	Sm	egs	eqslantgtr
U+02A97	SLANTED EQUAL TO OR LESS-THAN WITH DOT INSIDE	Sm	elsdot
U+02A98	SLANTED EQUAL TO OR GREATER-THAN WITH DOT INSIDE	Sm	egsdot
U+02A99	DOUBLE-LINE EQUAL TO OR LESS-THAN	Sm	el
U+02A9A	DOUBLE-LINE EQUAL TO OR GREATER-THAN	Sm	eg
U+02A9D	SIMILAR OR LESS-THAN	Sm	siml
U+02A9E	SIMILAR OR GREATER-THAN	Sm	simg
U+02A9F	SIMILAR ABOVE LESS-THAN ABOVE EQUALS SIGN	Sm	simlE
U+02AA0	SIMILAR ABOVE GREATER-THAN ABOVE EQUALS SIGN	Sm	simgE
U+02AA1	DOUBLE NESTED LESS-THAN	Sm	LessLess
U+02AA2	DOUBLE NESTED GREATER-THAN	Sm	GreaterGreater
U+02AA4	GREATER-THAN OVERLAPPING LESS-THAN	Sm	glj
U+02AA5	GREATER-THAN BESIDE LESS-THAN	Sm	gla
U+02AA6	LESS-THAN CLOSED BY CURVE	Sm	ltcc
U+02AA7	GREATER-THAN CLOSED BY CURVE	Sm	gtcc
U+02AA8	LESS-THAN CLOSED BY CURVE ABOVE SLANTED EQUAL	Sm	lescc
U+02AA9	GREATER-THAN CLOSED BY CURVE ABOVE SLANTED EQUAL	Sm	gescc
U+02AAA	SMALLER THAN	Sm	smt
U+02AAB	LARGER THAN	Sm	lat
U+02AAC	SMALLER THAN OR EQUAL TO	Sm	smte
U+02AAD	LARGER THAN OR EQUAL TO	Sm	late
U+02AAE	EQUALS SIGN WITH BUMPY ABOVE	Sm	bumpE
U+02AAF	PRECEDES ABOVE SINGLE-LINE EQUALS SIGN	Sm	pre	preceq	PrecedesEqual
U+02AB0	SUCCEEDS ABOVE SINGLE-LINE EQUALS SIGN	Sm	sce	succeq	SucceedsEqual
U+02AB3	PRECEDES ABOVE EQUALS SIGN	Sm	prE
U+02AB4	SUCCEEDS ABOVE EQUALS SIGN	Sm	scE
U+02AB5	PRECEDES ABOVE NOT EQUAL TO	Sm	prnE	precneqq
U+02AB6	SUCCEEDS ABOVE NOT EQUAL TO	Sm	scnE	succneqq
U+02AB7	PRECEDES ABOVE ALMOST EQUAL TO	Sm	prap	precapprox
U+02AB8	SUCCEEDS ABOVE ALMOST EQUAL TO	Sm	scap	succapprox
U+02AB9	PRECEDES ABOVE NOT ALMOST EQUAL TO	Sm	prnap	precnapprox
U+02ABA	SUCCEEDS ABOVE NOT ALMOST EQUAL TO	Sm	scnap	succnapprox
U+02ABB	DOUBLE PRECEDES	Sm	Pr
U+02ABC	DOUBLE SUCCEEDS	Sm	Sc
U+02ABD	SUBSET WITH DOT	Sm	subdot
U+02ABE	SUPERSET WITH DOT	Sm	supdot
U+02ABF	SUBSET WITH PLUS SIGN BELOW	Sm	subplus
U+02AC0	SUPERSET WITH PLUS SIGN BELOW	Sm	supplus
U+02AC1	SUBSET WITH MULTIPLICATION SIGN BELOW	Sm	submult
U+02AC2	SUPERSET WITH MULTIPLICATION SIGN BELOW	Sm	supmult
U+02AC3	SUBSET OF OR EQUAL TO WITH DOT ABOVE	Sm	subedot
U+02AC4	SUPERSET OF OR EQUAL TO WITH DOT ABOVE	Sm	supedot
U+02AC5	SUBSET OF ABOVE EQUALS SIGN	Sm	subE	subseteqq
U+02AC6	SUPERSET OF ABOVE EQUALS SIGN	Sm	supE	supseteqq
U+02AC7	SUBSET OF ABOVE TILDE OPERATOR	Sm	subsim
U+02AC8	SUPERSET OF ABOVE TILDE OPERATOR	Sm	supsim
U+02ACB	SUBSET OF ABOVE NOT EQUAL TO	Sm	subnE	subsetneqq
U+02ACC	SUPERSET OF ABOVE NOT EQUAL TO	Sm	supnE	supsetneqq
U+02ACF	CLOSED SUBSET	Sm	csub
U+02AD0	CLOSED SUPERSET	Sm	csup
U+02AD1	CLOSED SUBSET OR EQUAL TO	Sm	csube
U+02AD2	CLOSED SUPERSET OR EQUAL TO	Sm	csupe
U+02AD3	SUBSET ABOVE SUPERSET	Sm	subsup
U+02AD4	SUPERSET ABOVE SUBSET	Sm	supsub
U+02AD5	SUBSET ABOVE SUBSET	Sm	subsub
U+02AD6	SUPERSET ABOVE SUPERSET	Sm	supsup
U+02AD7	SUPERSET BESIDE SUBSET	Sm	suphsub
U+02AD8	SUPERSET BESIDE AND JOINED BY DASH WITH SUBSET	Sm	supdsub
U+02AD9	ELEMENT OF OPENING DOWNWARDS	Sm	forkv
U+02ADA	PITCHFORK WITH TEE TOP	Sm	topfork
U+02ADB	TRANSVERSAL INTERSECTION	Sm	mlcp
U+02AE4	VERTICAL BAR DOUBLE LEFT TURNSTILE	Sm	Dashv	DoubleLeftTee
U+02AE6	LONG DASH FROM LEFT MEMBER OF DOUBLE VERTICAL	Sm	Vdashl
U+02AE7	SHORT DOWN TACK WITH OVERBAR	Sm	Barv
U+02AE8	SHORT UP TACK WITH UNDERBAR	Sm	vBar
U+02AE9	SHORT UP TACK ABOVE SHORT DOWN TACK	Sm	vBarv
U+02AEB	DOUBLE UP TACK	Sm	Vbar
U+02AEC	DOUBLE STROKE NOT SIGN	Sm	Not
U+02AED	REVERSED DOUBLE STROKE NOT SIGN	Sm	bNot
U+02AEE	DOES NOT DIVIDE WITH REVERSED NEGATION SLASH	Sm	rnmid
U+02AEF	VERTICAL LINE WITH CIRCLE ABOVE	Sm	cirmid
U+02AF0	VERTICAL LINE WITH CIRCLE BELOW	Sm	midcir
U+02AF1	DOWN TACK WITH CIRCLE BELOW	Sm	topcir
U+02AF2	PARALLEL WITH HORIZONTAL STROKE	Sm	nhpar
U+02AF3	PARALLEL WITH TILDE OPERATOR	Sm	parsim
U+02AFD	DOUBLE SOLIDUS OPERATOR	Sm	parsl
U+0FB00	LATIN SMALL LIGATURE FF	Ll	fflig
U+0FB01	LATIN SMALL LIGATURE FI	Ll	filig
U+0FB02	LATIN SMALL LIGATURE FL	Ll	fllig
U+0FB03	LATIN SMALL LIGATURE FFI	Ll	ffilig
U+0FB04	LATIN SMALL LIGATURE FFL	Ll	ffllig
U+1D49C	MATHEMATICAL SCRIPT CAPITAL A	Lu	Ascr
U+1D49E	MATHEMATICAL SCRIPT CAPITAL C	Lu	Cscr
U+1D49F	MATHEMATICAL SCRIPT CAPITAL D	Lu	Dscr
U+1D4A2	MATHEMATICAL SCRIPT CAPITAL G	Lu	Gscr
U+1D4A5	MATHEMATICAL SCRIPT CAPITAL J	Lu	Jscr
U+1D4A6	MATHEMATICAL SCRIPT CAPITAL K	Lu	Kscr
U+1D4A9	MATHEMATICAL SCRIPT CAPITAL N	Lu	Nscr
U+1D4AA	MATHEMATICAL SCRIPT CAPITAL O	Lu	Oscr
U+1D4AB	MATHEMATICAL SCRIPT CAPITAL P	Lu	Pscr
U+1D4AC	MATHEMATICAL SCRIPT CAPITAL Q	Lu	Qscr
U+1D4AE	MATHEMATICAL SCRIPT CAPITAL S	Lu	Sscr
U+1D4AF	MATHEMATICAL SCRIPT CAPITAL T	Lu	Tscr
U+1D4B0	MATHEMATICAL SCRIPT CAPITAL U	Lu	Uscr
U+1D4B1	MATHEMATICAL SCRIPT CAPITAL V	Lu	Vscr
U+1D4B2	MATHEMATICAL SCRIPT CAPITAL W	Lu	Wscr
U+1D4B3	MATHEMATICAL SCRIPT CAPITAL X	Lu	Xscr
U+1D4B4	MATHEMATICAL SCRIPT CAPITAL Y	Lu	Yscr
U+1D4B5	MATHEMATICAL SCRIPT CAPITAL Z	Lu	Zscr
U+1D4B6	MATHEMATICAL SCRIPT SMALL A	Ll	ascr
U+1D4B7	MATHEMATICAL SCRIPT SMALL B	Ll	bscr
U+1D4B8	MATHEMATICAL SCRIPT SMALL C	Ll	cscr
U+1D4B9	MATHEMATICAL SCRIPT SMALL D	Ll	dscr
U+1D4BB	MATHEMATICAL SCRIPT SMALL F	Ll	fscr
U+1D4BD	MATHEMATICAL SCRIPT SMALL H	Ll	hscr
U+1D4BE	MATHEMATICAL SCRIPT SMALL I	Ll	iscr
U+1D4BF	MATHEMATICAL SCRIPT SMALL J	Ll	jscr
U+1D4C0	MATHEMATICAL SCRIPT SMALL K	Ll	kscr
U+1D4C1	MATHEMATICAL SCRIPT SMALL L	Ll	lscr
U+1D4C2	MATHEMATICAL SCRIPT SMALL M	Ll	mscr
U+1D4C3	MATHEMATICAL SCRIPT SMALL N	Ll	nscr
U+1D4C5	MATHEMATICAL SCRIPT SMALL P	Ll	pscr
U+1D4C6	MATHEMATICAL SCRIPT SMALL Q	Ll	qscr
U+1D4C7	MATHEMATICAL SCRIPT SMALL R	Ll	rscr
U+1D4C8	MATHEMATICAL SCRIPT SMALL S	Ll	sscr
U+1D4C9	MATHEMATICAL SCRIPT SMALL T	Ll	tscr
U+1D4CA	MATHEMATICAL SCRIPT SMALL U	Ll	uscr
U+1D4CB	MATHEMATICAL SCRIPT SMALL V	Ll	vscr
U+1D4CC	MATHEMATICAL SCRIPT SMALL W	Ll	wscr
U+1D4CD	MATHEMATICAL SCRIPT SMALL X	Ll	xscr
U+1D4CE	MATHEMATICAL SCRIPT SMALL Y	Ll	yscr
U+1D4CF	MATHEMATICAL SCRIPT SMALL Z	Ll	zscr
U+1D504	MATHEMATICAL FRAKTUR CAPITAL A	Lu	Afr
U+1D505	MATHEMATICAL FRAKTUR CAPITAL B	Lu	Bfr
U+1D507	MATHEMATICAL FRAKTUR CAPITAL D	Lu	Dfr
U+1D508	MATHEMATICAL FRAKTUR CAPITAL E	Lu	Efr
U+1D509	MATHEMATICAL FRAKTUR CAPITAL F	Lu	Ffr
U+1D50A	MATHEMATICAL FRAKTUR CAPITAL G	Lu	Gfr
U+1D50D	MATHEMATICAL FRAKTUR CAPITAL J	Lu	Jfr
U+1D50E	MATHEMATICAL FRAKTUR CAPITAL K	Lu	Kfr
U+1D50F	MATHEMATICAL FRAKTUR CAPITAL L	Lu	Lfr
U+1D510	MATHEMATICAL FRAKTUR CAPITAL M	Lu	Mfr
U+1D511	MATHEMATICAL FRAKTUR CAPITAL N	Lu	Nfr
U+1D512	MATHEMATICAL FRAKTUR CAPITAL O	Lu	Ofr
U+1D513	MATHEMATICAL FRAKTUR CAPITAL P	Lu	Pfr
U+1D514	MATHEMATICAL FRAKTUR CAPITAL Q	Lu	Qfr
U+1D516	MATHEMATICAL FRAKTUR CAPITAL S	Lu	Sfr
U+1D517	MATHEMATICAL FRAKTUR CAPITAL T	Lu	Tfr
U+1D518	MATHEMATICAL FRAKTUR CAPITAL U	Lu	Ufr
U+1D519	MATHEMATICAL FRAKTUR CAPITAL V	Lu	Vfr
U+1D51A	MATHEMATICAL FRAKTUR CAPITAL W	Lu	Wfr
U+1D51B	MATHEMATICAL FRAKTUR CAPITAL X	Lu	Xfr
U+1D51C	MATHEMATICAL FRAKTUR CAPITAL Y	Lu	Yfr
U+1D51E	MATHEMATICAL FRAKTUR SMALL A	Ll	afr
U+1D51F	MATHEMATICAL FRAKTUR SMALL B	Ll	bfr
U+1D520	MATHEMATICAL FRAKTUR SMALL C	Ll	cfr
U+1D521	MATHEMATICAL FRAKTUR SMALL D	Ll	dfr
U+1D522	MATHEMATICAL FRAKTUR SMALL E	Ll	efr
U+1D523	MATHEMATICAL FRAKTUR SMALL F	Ll	ffr
U+1D524	MATHEMATICAL FRAKTUR SMALL G	Ll	gfr
U+1D525	MATHEMATICAL FRAKTUR SMALL H	Ll	hfr
U+1D526	MATHEMATICAL FRAKTUR SMALL I	Ll	ifr
U+1D527	MATHEMATICAL FRAKTUR SMALL J	Ll	jfr
U+1D528	MATHEMATICAL FRAKTUR SMALL K	Ll	kfr
U+1D529	MATHEMATICAL FRAKTUR SMALL L	Ll	lfr
U+1D52A	MATHEMATICAL FRAKTUR SMALL M	Ll	mfr
U+1D52B	MATHEMATICAL FRAKTUR SMALL N	Ll	nfr
U+1D52C	MATHEMATICAL FRAKTUR SMALL O	Ll	ofr
U+1D52D	MATHEMATICAL FRAKTUR SMALL P	Ll	pfr
U+1D52E	MATHEMATICAL FRAKTUR SMALL Q	Ll	qfr
U+1D52F	MATHEMATICAL FRAKTUR SMALL R	Ll	rfr
U+1D530	MATHEMATICAL FRAKTUR SMALL S	Ll	sfr
U+1D531	MATHEMATICAL FRAKTUR SMALL T	Ll	tfr
U+1D532	MATHEMATICAL FRAKTUR SMALL U	Ll	ufr
U+1D533	MATHEMATICAL FRAKTUR SMALL V	Ll	vfr
U+1D534	MATHEMATICAL FRAKTUR SMALL W	Ll	wfr
U+1D535	MATHEMATICAL FRAKTUR SMALL X	Ll	xfr
U+1D536	MATHEMATICAL FRAKTUR SMALL Y	Ll	yfr
U+1D537	MATHEMATICAL FRAKTUR SMALL Z	Ll	zfr
U+1D538	MATHEMATICAL DOUBLE-STRUCK CAPITAL A	Lu	Aopf
U+1D539	MATHEMATICAL DOUBLE-STRUCK CAPITAL B	Lu	Bopf
U+1D53B	MATHEMATICAL DOUBLE-STRUCK CAPITAL D	Lu	Dopf
U+1D53C	MATHEMATICAL DOUBLE-STRUCK CAPITAL E	Lu	Eopf
U+1D53D	MATHEMATICAL DOUBLE-STRUCK CAPITAL F	Lu	Fopf
U+1D53E	MATHEMATICAL DOUBLE-STRUCK CAPITAL G	Lu	Gopf
U+1D540	MATHEMATICAL DOUBLE-STRUCK CAPITAL I	Lu	Iopf
U+1D541	MATHEMATICAL DOUBLE-STRUCK CAPITAL J	Lu	Jopf
U+1D542	MATHEMATICAL DOUBLE-STRUCK CAPITAL K	Lu	Kopf
U+1D543	MATHEMATICAL DOUBLE-STRUCK CAPITAL L	Lu	Lopf
U+1D544	MATHEMATICAL DOUBLE-STRUCK CAPITAL M	Lu	Mopf
U+1D546	MATHEMATICAL DOUBLE-STRUCK CAPITAL O	Lu	Oopf
U+1D54A	MATHEMATICAL DOUBLE-STRUCK CAPITAL S	Lu	Sopf
U+1D54B	MATHEMATICAL DOUBLE-STRUCK CAPITAL T	Lu	Topf
U+1D54C	MATHEMATICAL DOUBLE-STRUCK CAPITAL U	Lu	Uopf
U+1D54D	MATHEMATICAL DOUBLE-STRUCK CAPITAL V	Lu	Vopf
U+1D54E	MATHEMATICAL DOUBLE-STRUCK CAPITAL W	Lu	Wopf
U+1D54F	MATHEMATICAL DOUBLE-STRUCK CAPITAL X	Lu	Xopf
U+1D550	MATHEMATICAL DOUBLE-STRUCK CAPITAL Y	Lu	Yopf
U+1D552	MATHEMATICAL DOUBLE-STRUCK SMALL A	Ll	aopf
U+1D553	MATHEMATICAL DOUBLE-STRUCK SMALL B	Ll	bopf
U+1D554	MATHEMATICAL DOUBLE-STRUCK SMALL C	Ll	copf
U+1D555	MATHEMATICAL DOUBLE-STRUCK SMALL D	Ll	dopf
U+1D556	MATHEMATICAL DOUBLE-STRUCK SMALL E	Ll	eopf
U+1D557	MATHEMATICAL DOUBLE-STRUCK SMALL F	Ll	fopf
U+1D558	MATHEMATICAL DOUBLE-STRUCK SMALL G	Ll	gopf
U+1D559	MATHEMATICAL DOUBLE-STRUCK SMALL H	Ll	hopf
U+1D55A	MATHEMATICAL DOUBLE-STRUCK SMALL I	Ll	iopf
U+1D55B	MATHEMATICAL DOUBLE-STRUCK SMALL J	Ll	jopf
U+1D55C	MATHEMATICAL DOUBLE-STRUCK SMALL K	Ll	kopf
U+1D55D	MATHEMATICAL DOUBLE-STRUCK SMALL L	Ll	lopf
U+1D55E	MATHEMATICAL DOUBLE-STRUCK SMALL M	Ll	mopf
U+1D55F	MATHEMATICAL DOUBLE-STRUCK SMALL N	Ll	nopf
U+1D560	MATHEMATICAL DOUBLE-STRUCK SMALL O	Ll	oopf
U+1D561	MATHEMATICAL DOUBLE-STRUCK SMALL P	Ll	popf
U+1D562	MATHEMATICAL DOUBLE-STRUCK SMALL Q	Ll	qopf
U+1D563	MATHEMATICAL DOUBLE-STRUCK SMALL R	Ll	ropf
U+1D564	MATHEMATICAL DOUBLE-STRUCK SMALL S	Ll	sopf
U+1D565	MATHEMATICAL DOUBLE-STRUCK SMALL T	Ll	topf
U+1D566	MATHEMATICAL DOUBLE-STRUCK SMALL U	Ll	uopf
U+1D567	MATHEMATICAL DOUBLE-STRUCK SMALL V	Ll	vopf
U+1D568	MATHEMATICAL DOUBLE-STRUCK SMALL W	Ll	wopf
U+1D569	MATHEMATICAL DOUBLE-STRUCK SMALL X	Ll	xopf
U+1D56A	MATHEMATICAL DOUBLE-STRUCK SMALL Y	Ll	yopf
U+1D56B	MATHEMATICAL DOUBLE-STRUCK SMALL Z	Ll	zopf
